sample_token,scene_token,timestamp,num_annotations,available_sensors,weather,area
2137f8fd8f78489fb089b818d8215c34,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027658497932,121,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
40b040ffc4934d349184dfe3e8bf9e0c,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027658998075,112,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
c65dea1742af45629519f0f94af9f031,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027659498350,117,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
31c077270b154d97aa6e93489fd55140,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027659998241,116,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
047569d8cae6404c97d074a86f30e636,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027660497865,124,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
66a01830f80f4eed9d8f405334842f78,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027660997490,123,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
16aa20e30fe94de9b51a9dac5cb919c4,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027661497517,123,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
85badd1a12cc4ba18d56fb12eab19d5d,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027661998222,122,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
e36adaf2da754ffdb49216769a94fd5e,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027662498735,117,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
ceb501e033a5449fa766450a05e0ba4a,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027662999190,120,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
724d874e90e446e2af1871a702dc8dd7,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027663499099,122,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
23c0fc0644ba458781ecb6d10976ba8f,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027663998401,125,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
121b9bbeb7e249ff80f308a6967413d7,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027664497971,124,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
c103c5de42ae4cef9bbbb29bbd240528,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027664997608,118,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
d6d99b8b342f4683b8d98bb6d9d27c2f,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027665497767,114,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
6c9019c9a675472299004ca44e4af1ae,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027665998277,115,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
9091d1c8f6f94b2cb32e0d4774429988,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027666498434,117,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
1156d73df84547b1a9e2c81cd67dbbce,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027666998495,109,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
092cd0954cc7490e8432fd9eb6358ad7,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027667498461,105,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
a6ede53ff2014741a2924a3dc6735aee,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027667998121,106,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
7eb7840ac6e1479da2bd15325e0569a0,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027668497746,108,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
9bb4c0e43cf34d73bf44859d4880e87b,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027668997307,101,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
ff8de0a92fcd4c80bd500c8559a13c4a,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027669497327,97,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
1c5c51644f6146768f20095390d245f1,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027669998058,102,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
7794802fda86401d8d0a7935731f18a8,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027670498733,97,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
5bfc3e2a975245f99dbdea34259ddd3c,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027670999383,97,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
750d50a1a10d48efb33ccaa7280fa010,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027671499416,98,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
3cddaef43c124e2aa3814cd251fcb131,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027671998696,101,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
bfa3a0b5782c4aa59d27134daa9a314f,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027672498162,99,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
49f482b35bec43b393b9593fdc313248,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027672997592,93,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
c436471660d04308a31787eaac3325ba,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027673497553,83,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
58fbc3f0113b492796494ca3ed721221,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027673998282,75,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
efdf43b811f84e0c90b8615a9bb45c95,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027674498642,72,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
2cc0eeeeb89f4626b3455f3851b01034,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027674998960,77,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
ec17dfb1934341549f650afd60325801,81f0a41d0a7a44e0ae8f8ea0ade95fdf,1704027675498858,70,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
454fa18d64d94009914137ce901c8e7c,b71e2b6ba3fa4279b36bfd4b9720251e,1692868171698780,48,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
da505831bbb84ffc8e5ce6cf794037be,b71e2b6ba3fa4279b36bfd4b9720251e,1692868172198199,49,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
8def0cf89dd94f1483002d209d33a00e,b71e2b6ba3fa4279b36bfd4b9720251e,1692868172697708,46,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
aad3fc22cae6450ba76ce8c10ceb5862,b71e2b6ba3fa4279b36bfd4b9720251e,1692868173197326,47,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
b758c76a38de4c96a259024c2603f725,b71e2b6ba3fa4279b36bfd4b9720251e,1692868173697784,46,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
a253c803a4244cb9aa2a2b1963eeeea3,b71e2b6ba3fa4279b36bfd4b9720251e,1692868174198445,49,"['CAMERA_LEFT_BACK', 'CAMERA_LEFT_FRONT', 'CAMERA_RIGHT_BACK', 'CAMERA_RIGHT_FRONT', 'LIDAR_LEFT', 'LIDAR_REAR', 'LIDAR_RIGHT', 'LIDAR_TOP_FRONT', 'LIDAR_TOP_LEFT', 'LIDAR_TOP_RIGHT', 'RADAR_LEFT_BACK', 'RADAR_LEFT_FRONT', 'RADAR_LEFT_SIDE', 'RADAR_RIGHT_BACK', 'RADAR_RIGHT_FRONT', 'RADAR_RIGHT_SIDE']",unknown,unknown
